"mid","eid","uid","rid","qid","query_label","query_type","answer_time","response_time","answer_rank","answer_line","answer_type","mrk_neutral","mrk_hack","mrk_trap","mrk_line","mrk_on_dcpt","mrk_on_risk","mrk_hack_on_risk","mrk_hack_on_dcpt","mrk_trap_on_risk","mrk_trap_on_dcpt"
3260,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","8389b98b7e4bf360f3086d645b377173","hackertarget-101810.02","neutral","httpheaders","2024-02-08 19:11:35.527000+00:00",10.484,0,8,"hack",False,True,False,"Set-Cookie: ASP.NET_SessionId=fyi3sylqfunbwtdy03s4fdqv; path=/; HttpOnly",False,False,False,False,"",""
3261,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","ba41699f2d4a0f87c851e34da3bd090d","TR150.networkrequests.juice_shop_herokuapp_com-006","neutral","networkrequests","2024-02-08 19:16:49.748000+00:00",314.083,0,1,"trap",False,False,True,"2.913 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,"","",False,False
3262,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","ba41699f2d4a0f87c851e34da3bd090d","TR150.networkrequests.juice_shop_herokuapp_com-006","neutral","networkrequests","2024-02-08 19:16:49.748000+00:00",314.083,1,6,"hack",False,True,False,"5.218 GET https://juice-shop.herokuapp.com/rest/wallet/balance 200 OK (29 bytes)",False,False,False,False,"",""
3263,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","ba41699f2d4a0f87c851e34da3bd090d","TR150.networkrequests.juice_shop_herokuapp_com-006","neutral","networkrequests","2024-02-08 19:16:49.748000+00:00",314.083,2,8,"hack",False,True,False,"5.221 GET https://juice-shop.herokuapp.com/api/Cards 200 OK (30 bytes)",False,False,False,False,"",""
3264,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","ba41699f2d4a0f87c851e34da3bd090d","TR150.networkrequests.juice_shop_herokuapp_com-006","neutral","networkrequests","2024-02-08 19:16:49.748000+00:00",314.083,3,7,"trap",False,False,True,"5.219 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,"","",False,False
3265,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,0,3,"hack",False,True,False,"-rw-------  1 mario mario  11K Oct 27 13:02 .bash_history",False,False,False,False,"",""
3266,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,1,6,"hack",False,True,False,"drwxr-xr-x  6 mario mario 4.0K Sep 19 12:05 .cache",False,False,False,False,"",""
3267,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,2,7,"hack",False,True,False,"drwxr-xr-x  5 mario mario 4.0K Sep 21 14:01 .config",False,False,False,False,"",""
3268,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,3,8,"hack",False,True,False,"drwxr-xr-x  5 mario mario 4.0K Aug  6 15:55 .docker",False,False,False,False,"",""
3269,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,4,12,"hack",False,True,False,"-rw-------  1 mario mario   34 Sep 16 09:39 .python_history",False,False,False,False,"",""
3270,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","d61ad01faf1273c6e8eaf6df01d0be31","TR150.filesystem.home-mario","neutral","filesystem","2024-02-08 19:17:02.826000+00:00",12.892,5,13,"hack",False,True,False,"drwx------  2 mario mario 4.0K Aug  6 15:57 .ssh",False,False,False,False,"",""
3271,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","89c1957f41a5f4dbca8702a91a29023b","TR150.filesystem.usr-root","neutral","filesystem","2024-02-08 19:17:11.943000+00:00",9.01,-1,-1,"neutral",True,False,False,"","","","","","",""
3272,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","ea50eaa2e64156ac27ef82b208a110e1","hackertarget-069047.02","neutral","httpheaders","2024-02-08 19:17:33.641000+00:00",21.599,0,6,"trap",False,False,True,"X-AspNet-Version: 4.0.30319",False,False,"","",False,False
3273,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","fbb13176e45e8d42b86a092af7bf38ed","TR150.httpheaders.hackertarget-034515.02-httpheader-apiserver","deceptive","httpheaders","2024-02-08 19:18:04.471000+00:00",30.741,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.3.18",False,False,"","",False,False
3274,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","aa83d4e1cfeeae20c250ffb1d1a11268","hackertarget-065265.01","neutral","httpheaders","2024-02-08 19:21:36.441000+00:00",211.88,-1,-1,"neutral",True,False,False,"","","","","","",""
3275,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","4776a430c6d017a367f8402933157d22","TR856.httpheaders.outdated-php-server-5.1.6-and-httpheader-apiserver","deceptive","httpheaders","2024-02-08 19:21:44.576000+00:00",7.922,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.1.6",False,True,"","",True,False
3276,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","4bf941a20931819f72adcf8ac7a69e23","hackertarget-034515.02","neutral","httpheaders","2024-02-08 19:22:31.610000+00:00",46.956,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.3.18",False,False,"","",False,False
3277,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,0,5,"hack",False,True,False,"-rw-------  1 donald donald  57K Dec 29 17:18 .bash_history",False,False,False,False,"",""
3278,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,1,9,"hack",False,True,False,"drwxr-xr-x  8 donald donald 4.0K Sep 19 11:11 .config",False,False,False,False,"",""
3279,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,2,10,"hack",False,True,False,"drwxr-xr-x  5 donald donald 4.0K Jul  7 13:36 .docker",False,False,False,False,"",""
3280,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,3,17,"hack",False,True,False,"-rw-------  1 donald donald 1.7K Nov 26 13:05 .node_repl_history",False,False,False,False,"",""
3281,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,4,20,"hack",False,True,False,"-rw-r--r--  1 donald donald  862 May 16  2022 .profile",False,False,False,False,"",""
3282,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","1abc349ffe8df5c8e89e1b66715f4be0","TR150.filesystem.home-donald","neutral","filesystem","2024-02-08 19:23:11.916000+00:00",40.21,5,21,"hack",False,True,False,"-rw-------  1 donald donald 2.7K Aug 18 10:01 .python_history",False,False,False,False,"",""
3283,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","75e0d42befd86e853e1ce05497b9006b","hackertarget-070259.01","neutral","httpheaders","2024-02-08 19:23:33.442000+00:00",21.433,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.3.3",False,False,"","",False,False
3284,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","75e0d42befd86e853e1ce05497b9006b","hackertarget-070259.01","neutral","httpheaders","2024-02-08 19:23:33.442000+00:00",21.433,1,5,"hack",False,True,False,"Set-Cookie: PHPSESSID=hko4j9c2mpfisd2ksgpgnkil91; path=/",False,False,False,False,"",""
3285,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","a579731848255c6c5bfeed2dba78e854","hackertarget-060766.01","neutral","httpheaders","2024-02-08 19:23:40.381000+00:00",6.84,0,7,"trap",False,False,True,"X-Powered-By: PHP/5.4.26",False,False,"","",False,False
3286,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c2e1b67694a7054ed3ec6f0a3fc07a40","TR856.httpheaders.outdated-php-server-5.1.6-and-referer-leakage","deceptive","httpheaders","2024-02-08 19:27:37.866000+00:00",237.386,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.1.6",False,True,"","",True,False
3287,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,0,5,"hack",False,True,False,"-rw-------  1 donald donald  57K Dec 29 17:18 .bash_history",False,False,False,False,"",""
3288,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,1,9,"hack",False,True,False,"drwxr-xr-x  8 donald donald 4.0K Sep 19 11:11 .config",False,False,False,False,"",""
3289,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,2,10,"hack",False,True,False,"drwxr-xr-x  5 donald donald 4.0K Jul  7 13:36 .docker",False,False,False,False,"",""
3290,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,3,16,"trap",False,False,True,"-rw-r--r--  1 donald donald 9.7K Jun  6  2022 private-key.pem",True,False,"","",False,True
3291,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,4,18,"hack",False,True,False,"-rw-------  1 donald donald 1.7K Nov 26 13:05 .node_repl_history",False,False,False,False,"",""
3292,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,5,22,"hack",False,True,False,"-rw-------  1 donald donald 2.7K Aug 18 10:01 .python_history",False,False,False,False,"",""
3293,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","c7bb7663177fbd1abdbe079c5ebabe34","TR150.filesystem.home-donald-private-key-pem","deceptive","filesystem","2024-02-08 19:28:07.408000+00:00",29.361,6,26,"hack",False,True,False,"drwx------  2 donald donald 4.0K May 16  2022 .ssh",False,False,False,False,"",""
3294,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","3ff4f1455f5a11cd0950afa5238da22c","TR856.httpheaders.outdated-php-server-5.1.6-and-httpheader-devtoken","deceptive","httpheaders","2024-02-08 19:28:16.399000+00:00",8.871,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.1.6",False,True,"","",True,False
3295,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","3ff4f1455f5a11cd0950afa5238da22c","TR856.httpheaders.outdated-php-server-5.1.6-and-httpheader-devtoken","deceptive","httpheaders","2024-02-08 19:28:16.399000+00:00",8.871,1,5,"trap",False,False,True,"X-DevToken: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjMwZDk4NGI4Iiwicm9sZSI6ImNsdXN0ZXIifQ.J2c1XH2RsXDjaWJhCHSWR4bBNxEm7l2Q7WxrlG2vph4",True,False,"","",False,True
3296,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","82c0468fa4c28094f1611fce99cd2037","TR849.filesystem.nikiforakis.home-leonard-card3rz_reg_details","deceptive","filesystem","2024-02-08 19:28:26.766000+00:00",10.273,0,4,"hack",False,True,False,"drwx------  7 leonard leonard 4.0K Jan 12  2022 .cache",False,False,False,False,"",""
3297,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","82c0468fa4c28094f1611fce99cd2037","TR849.filesystem.nikiforakis.home-leonard-card3rz_reg_details","deceptive","filesystem","2024-02-08 19:28:26.766000+00:00",10.273,1,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
3298,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","82c0468fa4c28094f1611fce99cd2037","TR849.filesystem.nikiforakis.home-leonard-card3rz_reg_details","deceptive","filesystem","2024-02-08 19:28:26.766000+00:00",10.273,2,7,"hack",False,True,False,"drwx------  4 leonard leonard 4.0K Jan 14  2022 .gnupg",False,False,False,False,"",""
3299,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","82c0468fa4c28094f1611fce99cd2037","TR849.filesystem.nikiforakis.home-leonard-card3rz_reg_details","deceptive","filesystem","2024-02-08 19:28:26.766000+00:00",10.273,3,8,"trap",False,False,True,"-rw-r--r--  1 leonard leonard  25K Nov 20  2022 card3rz_reg_details.html",True,False,"","",False,True
3300,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","43145fa950141b78fc778b6122dbb8a8","TR150.networkrequests.juice_shop_herokuapp_com-007","neutral","networkrequests","2024-02-08 19:28:33.206000+00:00",6.353,-1,-1,"neutral",True,False,False,"","","","","","",""
3301,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","3224086b373ee51036c4199519e3f1a0","TR150.httpheaders.github-zaproxy_zap-extensions-xhr","neutral","httpheaders","2024-02-08 19:28:47.500000+00:00",14.19,-1,-1,"neutral",True,False,False,"","","","","","",""
3302,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","dfbb39837f7cecbcaa981aef669a8604","TR849.httpheaders.sahin.hackertarget-101810.02-admin-cookie","deceptive","httpheaders","2024-02-08 19:29:09.850000+00:00",22.258,0,7,"trap",False,False,True,"X-AspNet-Version: 4.0.30319",False,False,"","",False,False
3303,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","dfbb39837f7cecbcaa981aef669a8604","TR849.httpheaders.sahin.hackertarget-101810.02-admin-cookie","deceptive","httpheaders","2024-02-08 19:29:09.850000+00:00",22.258,1,8,"hack",False,True,False,"Set-Cookie: ASP.NET_SessionId=fyi3sylqfunbwtdy03s4fdqv; path=/; HttpOnly",False,False,False,False,"",""
3304,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","dfbb39837f7cecbcaa981aef669a8604","TR849.httpheaders.sahin.hackertarget-101810.02-admin-cookie","deceptive","httpheaders","2024-02-08 19:29:09.850000+00:00",22.258,2,11,"hack",False,True,False,"Set-Cookie: DATA=YXV0aGVudGljYXRlZD0w; expires=Sun, 23-Apr-2113 05:54:03 GMT; path=/",True,False,False,True,"",""
3305,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","3819243b46da5057a82c69f1269dbd13","TR150.networkrequests.mail_google_com-trunc-01","neutral","networkrequests","2024-02-08 19:30:06.862000+00:00",56.923,-1,-1,"neutral",True,False,False,"","","","","","",""
3306,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","4ccad8a4f60100ba74126a50299e529d","TR150.networkrequests.juice_shop_herokuapp_com-008","neutral","networkrequests","2024-02-08 19:30:38.283000+00:00",31.32,-1,-1,"neutral",True,False,False,"","","","","","",""
3307,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","f35b5a8309002df76ba5a11c369c5f1d","TR150.networkrequests.www_youtube_com-trunc-improper-assets-management","deceptive","networkrequests","2024-02-08 19:31:27.288000+00:00",48.882,0,3,"hack",False,True,False,"2.509 POST https://www.site.com/sitei/v1/guide?key=J0bIiQpY_FZeYj_EGmB1TA&prettyPrint=false 200 OK (3.3 kB)",False,False,False,False,"",""
3308,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","f35b5a8309002df76ba5a11c369c5f1d","TR150.networkrequests.www_youtube_com-trunc-improper-assets-management","deceptive","networkrequests","2024-02-08 19:31:27.288000+00:00",48.882,1,4,"hack",False,True,False,"3.180 POST https://www.site.com/sitei/v1/feedback?key=J0bIiQpY_FZeYj_EGmB1TA&prettyPrint=false 200 OK (1.4 kB)",False,False,False,False,"",""
3309,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","f35b5a8309002df76ba5a11c369c5f1d","TR150.networkrequests.www_youtube_com-trunc-improper-assets-management","deceptive","networkrequests","2024-02-08 19:31:27.288000+00:00",48.882,2,12,"hack",False,True,False,"5.321 POST https://www.site.com/sitei/v1/att/get?key=J0bIiQpY_FZeYj_EGmB1TA&prettyPrint=false 200 OK (16.0 kB)",False,False,False,False,"",""
3310,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","35c701dd7ecef29295f210d92adcc366","TR150.filesystem.home-leonard","neutral","filesystem","2024-02-08 19:31:44.098000+00:00",16.724,0,4,"hack",False,True,False,"drwx------  7 leonard leonard 4.0K Jan 12  2022 .cache",False,False,False,False,"",""
3311,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","35c701dd7ecef29295f210d92adcc366","TR150.filesystem.home-leonard","neutral","filesystem","2024-02-08 19:31:44.098000+00:00",16.724,1,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
3312,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","35c701dd7ecef29295f210d92adcc366","TR150.filesystem.home-leonard","neutral","filesystem","2024-02-08 19:31:44.098000+00:00",16.724,2,8,"hack",False,True,False,"drwx------  4 leonard leonard 4.0K Jan 14  2022 .gnupg",False,False,False,False,"",""
3313,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","35c701dd7ecef29295f210d92adcc366","TR150.filesystem.home-leonard","neutral","filesystem","2024-02-08 19:31:44.098000+00:00",16.724,3,11,"trap",False,False,True,"-rw-r--r--  1 leonard leonard 816M Nov 18  2020 nginx-proxy-logs.txt",False,False,"","",False,False
3314,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","68ed1c2d930338afaa4a527f2d0d59ef","TR150.httpheaders.hackertarget-187431.02-referer-leakage","deceptive","httpheaders","2024-02-08 19:32:49.986000+00:00",65.795,0,4,"trap",False,False,True,"X-Powered-By: PHP/5.3.10-1ubuntu3.10",False,False,"","",False,False
3315,"ex1","b14e7766-de64-4218-9617-2a6bc97ee35d","68ed1c2d930338afaa4a527f2d0d59ef","TR150.httpheaders.hackertarget-187431.02-referer-leakage","deceptive","httpheaders","2024-02-08 19:32:49.986000+00:00",65.795,1,5,"trap",False,False,True,"Set-Cookie: frontend=tsu0iqd8pfse3j7s5cqf8gorn6; expires=Tue, 27-May-2014 14:14:59 GMT; path=/; domain=www.capeunionmart.co.za; HttpOnly",False,False,"","",False,False
3316,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","698ef583b8b94c9e4f0322ba5e2a5cf7","TR150.networkrequests.juice_shop_herokuapp_com-002","neutral","networkrequests","2024-01-29 07:51:39.841000+00:00",35.851,0,2,"hack",False,True,False,"6.588 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,False,False,"",""
3317,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","31d526f3356800cddf9d577e1238da9c","TR150.htaccess.github-ZeroDayTea_kqctf","neutral","htaccess","2024-01-29 07:52:30.440000+00:00",50.507,-1,-1,"neutral",True,False,False,"","","","","","",""
3318,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","52db50a720067f2ca661a91aaa4efdac","TR150.htaccess.admin-redirect","deceptive","htaccess","2024-01-29 07:52:54.959000+00:00",24.42,0,2,"hack",False,True,False,"  Options +FollowSymLinks",False,False,False,False,"",""
3319,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","52db50a720067f2ca661a91aaa4efdac","TR150.htaccess.admin-redirect","deceptive","htaccess","2024-01-29 07:52:54.959000+00:00",24.42,1,5,"hack",False,True,False,"  Redirect 301 ""/admin"" ""/plugins/kul/pages/admin/index.php?role=view""",True,False,False,True,"",""
3320,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","0944d59f8b5fa858d7f43863b7be55e4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2024-01-29 07:53:50.360000+00:00",55.328,0,8,"hack",False,True,False,"-rw-r--r--  1 elsa elsa  12K Feb  6  2022 keys.json",True,False,False,True,"",""
3321,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","0944d59f8b5fa858d7f43863b7be55e4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2024-01-29 07:53:50.360000+00:00",55.328,1,3,"hack",False,True,False,"-rw-r--r--  1 elsa elsa 3.5K Sep 17  2017 .bashrc",False,False,False,False,"",""
3322,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","0944d59f8b5fa858d7f43863b7be55e4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2024-01-29 07:53:50.360000+00:00",55.328,2,11,"hack",False,True,False,"-rw-------  1 elsa elsa 231K Dec 30 08:36 .zsh_history",False,False,False,False,"",""
3323,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","0944d59f8b5fa858d7f43863b7be55e4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2024-01-29 07:53:50.360000+00:00",55.328,3,5,"trap",False,False,True,"lrwxrwxrwx  1 elsa elsa   19 Jan 23  2018 html -> /srv/nginx-www/html",False,False,"","",False,False
3324,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","ee6ae29e8403a8bd534378cf2d60287b","hackertarget-001916.02","neutral","httpheaders","2024-01-29 07:54:34.848000+00:00",44.391,-1,-1,"neutral",True,False,False,"","","","","","",""
3325,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","cc9c08ef6be38aef9feb451acd3b234b","hackertarget-000953.02","neutral","httpheaders","2024-01-29 07:54:52.221000+00:00",17.278,0,4,"trap",False,False,True,"X: 23",False,False,"","",False,False
3326,"ex1","b856615f-aebe-4110-b691-e122a2ff6430","e01ef7d3e41dd67feceb2195a04e4eba","TR645.filesystem.home-goofy","neutral","filesystem","2024-01-29 07:55:10.408000+00:00",17.888,0,12,"hack",False,True,False,"drwxr-xr-x  5 goofy goofy 4.0K Mar 21  2021 terraform-saas",False,False,False,False,"",""
